 Ni 7 140.9A
 Ni 3 16.07A
 Ni 3 13.86A
 Ni 3 16.44A
 Ni 3 14.14A
 Ni 3 14.14A
 Ni 4 142.8A
 Ni 3 157.3A
 Ni 4 1.656A
 Ni 4 1.652A
 Ni 4 1.492A
 Ni 4 1.491A
 Ni 5 12.82A
 Ni 6 12.70A
 Ni 5 12.78A
 Ni 6 12.66A
 Ni 4 15.87A
 Ni 5 15.64A
 Ni 6 15.45A
 Ni 7 15.22A
 Ni 4 13.59A
 Ni 5 13.37A
 Ni 6 13.16A
 Ni 7 13.11A
 Ni 8 12.96A
 Ni 4 16.23A
 Ni 5 16.00A
 Ni 6 15.79A
 Ni 7 15.55A
 Ni 4 13.86A
 Ni 5 13.62A
 Ni 6 13.41A
 Ni 7 13.36A
 Ni 8 13.20A
 Ni 4 13.86A
 Ni 5 13.62A
 Ni 6 13.41A
 Ni 7 13.36A
 Ni 8 12.86A
 Ni 8 309.2A
 Ni 9 317.1A
 Ni10 317.1A
 Ni 8 288.3A
 Ni 9 295.2A
 Ni10 295.2A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni10 153.3A
 Ni11 166.9A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni10 159.0A
 Ni11 173.6A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 9 89.84A
 Ni10 76.06A
 Ni 4 81.57A
 Ni 4 12.95A
 Ni 4 12.91A
 Ni 5 15.64A
 Ni 6 15.45A
 Ni 5 13.37A
 Ni 6 13.16A
 Ni 5 16.00A
 Ni 6 15.79A
 Ni 5 13.62A
 Ni 6 13.41A
 Ni 5 13.62A
 Ni 6 13.41A
 Ni 8 309.2A
 Ni 7 288.3A
 Ni 8 288.3A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 4 15.87A
 Ni 4 13.59A
 Ni 4 16.23A
 Ni 4 13.86A
 Ni 4 13.86A
 Ni 5 136.1A
 Ni 4 138.2A
 Ni 4 142.8A
 Ni 5 1.652A
 Ni 5 1.648A
 Ni 5 1.487A
 Ni 5 1.486A
 Ni 6 12.70A
 Ni 7 12.59A
 Ni 6 12.66A
 Ni 7 12.55A
 Ni 5 15.64A
 Ni 6 15.45A
 Ni 7 15.22A
 Ni 8 15.02A
 Ni 5 13.37A
 Ni 6 13.16A
 Ni 7 13.11A
 Ni 8 12.96A
 Ni 9 12.87A
 Ni 5 16.00A
 Ni 6 15.79A
 Ni 7 15.55A
 Ni 8 15.34A
 Ni 5 13.62A
 Ni 6 13.41A
 Ni 7 13.36A
 Ni 8 13.20A
 Ni 9 13.11A
 Ni 5 13.62A
 Ni 6 13.41A
 Ni 7 13.36A
 Ni 8 12.86A
 Ni 9 12.40A
 Ni 8 309.2A
 Ni 9 317.1A
 Ni10 317.1A
 Ni11 317.1A
 Ni 7 288.3A
 Ni 8 288.3A
 Ni 9 295.2A
 Ni10 295.2A
 Ni11 295.2A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni10 153.3A
 Ni11 166.9A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni10 159.0A
 Ni11 173.6A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 9 89.84A
 Ni10 76.06A
 Ni11 65.95A
 Ni 5 82.11A
 Ni 5 12.82A
 Ni 5 12.78A
 Ni 6 15.45A
 Ni 6 13.16A
 Ni 6 15.79A
 Ni 6 13.41A
 Ni 6 13.41A
 Ni 7 308.4A
 Ni 8 309.2A
 Ni 7 288.3A
 Ni 8 288.3A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 5 15.64A
 Ni 5 13.37A
 Ni 7 288.3A
 Ni 7 136.5A
 Ni 7 140.9A
 Ni 7 140.9A
 Ni 5 16.00A
 Ni 5 13.62A
 Ni 5 13.62A
 Ni 7 308.4A
 Ni 7 288.3A
 Ni 7 136.5A
 Ni 7 140.9A
 Ni 6 129.8A
 Ni 7 140.9A
 Ni 5 300.9A
 Ni 5 281.8A
 Ni 5 132.0A
 Ni 5 136.1A
 Ni 6 1.649A
 Ni 6 1.645A
 Ni 6 1.483A
 Ni 6 1.482A
 Ni 7 12.59A
 Ni 8 12.47A
 Ni 7 12.55A
 Ni 8 12.44A
 Ni 9 12.32A
 Ni 6 15.45A
 Ni 7 15.22A
 Ni 8 15.02A
 Ni 9 14.80A
 Ni 6 13.16A
 Ni 7 13.11A
 Ni 8 12.96A
 Ni 9 12.87A
 Ni10 12.82A
 Ni 6 15.79A
 Ni 7 15.55A
 Ni 8 15.34A
 Ni 9 15.12A
 Ni 6 13.41A
 Ni 7 13.36A
 Ni 8 13.20A
 Ni 9 13.11A
 Ni10 13.05A
 Ni 6 13.41A
 Ni 7 13.36A
 Ni 8 12.86A
 Ni 9 12.40A
 Ni10 11.98A
 Ni 8 309.2A
 Ni 9 317.1A
 Ni10 317.1A
 Ni11 317.1A
 Ni12 315.5A
 Ni 7 288.3A
 Ni 8 288.3A
 Ni 9 295.2A
 Ni10 295.2A
 Ni11 295.2A
 Ni12 293.8A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni10 153.3A
 Ni11 166.9A
 Ni12 124.9A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni10 159.0A
 Ni11 173.6A
 Ni12 128.6A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 9 89.84A
 Ni10 76.06A
 Ni11 65.95A
 Ni 6 82.66A
 Ni 6 12.70A
 Ni 6 12.66A
 Ni 7 15.22A
 Ni 7 13.11A
 Ni 7 15.55A
 Ni 7 13.36A
 Ni 7 13.36A
 Ni 8 309.2A
 Ni 9 317.1A
 Ni 7 288.3A
 Ni 8 288.3A
 Ni 9 295.2A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 6 15.45A
 Ni 6 13.16A
 Ni 7 308.4A
 Ni 8 309.2A
 Ni 7 288.3A
 Ni 8 288.3A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 6 15.79A
 Ni 6 13.41A
 Ni 6 13.41A
 Ni 7 308.4A
 Ni 8 309.2A
 Ni 7 288.3A
 Ni 8 288.3A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 6 300.9A
 Ni 6 281.8A
 Ni 6 126.1A
 Ni 6 129.8A
 Ni 7 1.646A
 Ni 7 1.642A
 Ni 7 1.478A
 Ni 7 1.478A
 Ni 8 12.47A
 Ni 9 12.36A
 Ni10 12.25A
 Ni 8 12.44A
 Ni 9 12.32A
 Ni10 12.21A
 Ni 7 15.22A
 Ni 8 15.02A
 Ni 9 14.80A
 Ni 7 13.11A
 Ni 8 12.96A
 Ni 9 12.87A
 Ni10 12.82A
 Ni 7 15.55A
 Ni 8 15.34A
 Ni 9 15.12A
 Ni10 14.94A
 Ni 7 13.36A
 Ni 8 13.20A
 Ni 9 13.11A
 Ni10 13.05A
 Ni11 13.00A
 Ni 7 13.36A
 Ni 8 12.86A
 Ni 9 12.40A
 Ni10 11.98A
 Ni 8 309.2A
 Ni 9 317.1A
 Ni10 317.1A
 Ni11 317.1A
 Ni12 315.5A
 Ni 8 288.3A
 Ni 9 295.2A
 Ni10 295.2A
 Ni11 295.2A
 Ni12 293.8A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni10 153.3A
 Ni11 166.9A
 Ni12 124.9A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni10 159.0A
 Ni11 173.6A
 Ni12 128.6A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 9 89.84A
 Ni10 76.06A
 Ni11 65.95A
 Ni 7 94.93A
 Ni 7 83.77A
 Ni 7 12.59A
 Ni 7 12.55A
 Ni 8 15.02A
 Ni 8 12.96A
 Ni 8 15.34A
 Ni 8 13.20A
 Ni 8 12.86A
 Ni 8 309.2A
 Ni 9 317.1A
 Ni 8 288.3A
 Ni 9 295.2A
 Ni 7 136.5A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni 7 140.9A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni 7 140.9A
 Ni 8 109.7A
 Ni 9 89.84A
 Ni 7 15.22A
 Ni 7 13.11A
 Ni 8 309.2A
 Ni 8 288.3A
 Ni 8 136.4A
 Ni 8 140.9A
 Ni 8 109.7A
 Ni 7 15.55A
 Ni 7 13.36A
 Ni 7 13.36A
 Ni 8 309.2A
 Ni 8 288.3A
 Ni 8 136.4A
 Ni 8 140.9A
 Ni 8 109.7A
 Ni 7 308.4A
 Ni 7 288.3A
 Ni 7 136.5A
 Ni 7 140.9A
 Ni 7 140.9A
 Ni 7 136.5A
 Ni 7 140.9A
 Ni 7 140.9A
 Ni 8 1.643A
 Ni 8 1.639A
 Ni 8 1.474A
 Ni 8 1.474A
 Ni 9 97.93A
 Ni10 98.79A
 Ni 9 86.10A
 Ni10 86.70A
 Ni 9 12.36A
 Ni10 12.25A
 Ni 9 12.32A
 Ni10 12.21A
 Ni 8 15.02A
 Ni 9 14.80A
 Ni10 14.63A
 Ni 8 12.96A
 Ni 9 12.87A
 Ni10 12.82A
 Ni 8 15.34A
 Ni 9 15.12A
 Ni10 14.94A
 Ni 8 13.20A
 Ni 9 13.11A
 Ni10 13.05A
 Ni 8 309.2A
 Ni 9 317.1A
 Ni10 317.1A
 Ni11 317.1A
 Ni 8 288.3A
 Ni 9 295.2A
 Ni10 295.2A
 Ni11 295.2A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni10 153.3A
 Ni11 166.9A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni10 159.0A
 Ni11 173.6A
 Ni 8 96.41A
 Ni 8 84.92A
 Ni 8 12.47A
 Ni 8 12.44A
 Ni 9 15.12A
 Ni 9 13.11A
 Ni 9 317.1A
 Ni10 317.1A
 Ni 9 295.2A
 Ni10 295.2A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni10 153.3A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni10 159.0A
 Ni 8 15.02A
 Ni 8 12.96A
 Ni 8 309.2A
 Ni 9 317.1A
 Ni 8 288.3A
 Ni 9 295.2A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni 8 15.34A
 Ni 8 13.20A
 Ni 8 309.2A
 Ni 9 317.1A
 Ni 8 288.3A
 Ni 9 295.2A
 Ni 8 136.4A
 Ni 9 142.7A
 Ni 8 140.9A
 Ni 9 147.6A
 Ni 8 309.2A
 Ni 8 288.3A
 Ni 8 136.4A
 Ni 8 140.9A
 Ni 8 136.4A
 Ni 8 140.9A
 Ni 9 1.640A
 Ni 9 1.636A
 Ni 9 1.470A
 Ni 9 1.469A
 Ni10 98.79A
 Ni11 99.59A
 Ni10 86.70A
 Ni11 87.31A
 Ni10 12.25A
 Ni11 12.14A
 Ni10 12.21A
 Ni11 12.11A
 Ni 9 14.80A
 Ni10 14.63A
 Ni11 14.46A
 Ni 9 12.87A
 Ni10 12.82A
 Ni11 12.77A
 Ni 9 15.12A
 Ni10 14.94A
 Ni11 14.76A
 Ni 9 13.11A
 Ni10 13.05A
 Ni11 13.00A
 Ni 9 317.1A
 Ni10 317.1A
 Ni11 317.1A
 Ni12 315.5A
 Ni 9 295.2A
 Ni10 295.2A
 Ni11 295.2A
 Ni12 293.8A
 Ni 9 142.7A
 Ni10 153.3A
 Ni11 166.9A
 Ni12 124.9A
 Ni 9 147.6A
 Ni10 159.0A
 Ni11 173.6A
 Ni12 128.6A
 Ni 9 97.93A
 Ni 9 86.10A
 Ni 9 12.36A
 Ni 9 12.32A
 Ni10 317.1A
 Ni10 295.2A
 Ni 9 142.7A
 Ni10 153.3A
 Ni 9 147.6A
 Ni10 159.0A
 Ni 9 14.80A
 Ni 9 12.87A
 Ni 9 317.1A
 Ni10 317.1A
 Ni 9 295.2A
 Ni10 295.2A
 Ni 9 142.7A
 Ni10 153.3A
 Ni 9 147.6A
 Ni10 159.0A
 Ni 9 15.12A
 Ni 9 13.11A
 Ni 9 317.1A
 Ni10 317.1A
 Ni 9 295.2A
 Ni10 295.2A
 Ni 9 142.7A
 Ni10 153.3A
 Ni 9 147.6A
 Ni10 159.0A
 Ni 9 317.1A
 Ni 9 295.2A
 Ni 9 142.7A
 Ni 9 147.6A
 Ni 9 142.7A
 Ni 9 147.6A
 Ni10 1.637A
 Ni10 1.633A
 Ni10 1.465A
 Ni10 1.465A
 Ni11 99.59A
 Ni12 100.4A
 Ni11 87.31A
 Ni12 87.93A
 Ni11 12.14A
 Ni12 12.02A
 Ni11 12.11A
 Ni12 11.99A
 Ni10 14.63A
 Ni11 14.46A
 Ni12 14.28A
 Ni10 12.82A
 Ni11 12.77A
 Ni12 12.31A
 Ni10 14.94A
 Ni11 14.76A
 Ni12 14.57A
 Ni10 13.05A
 Ni11 13.00A
 Ni12 12.53A
 Ni10 317.1A
 Ni11 317.1A
 Ni12 315.5A
 Ni13 302.4A
 Ni10 295.2A
 Ni11 295.2A
 Ni12 293.8A
 Ni13 302.4A
 Ni10 153.3A
 Ni11 166.9A
 Ni12 124.9A
 Ni13 97.32A
 Ni10 159.0A
 Ni11 173.6A
 Ni12 128.6A
 Ni13 97.32A
 Ni10 98.79A
 Ni10 86.70A
 Ni10 12.25A
 Ni10 12.21A
 Ni11 317.1A
 Ni11 295.2A
 Ni10 153.3A
 Ni11 166.9A
 Ni10 159.0A
 Ni11 173.6A
 Ni10 14.63A
 Ni10 12.82A
 Ni10 317.1A
 Ni11 317.1A
 Ni10 295.2A
 Ni11 295.2A
 Ni10 153.3A
 Ni11 166.9A
 Ni10 159.0A
 Ni11 173.6A
 Ni10 14.94A
 Ni10 13.05A
 Ni10 317.1A
 Ni11 317.1A
 Ni10 295.2A
 Ni11 295.2A
 Ni10 153.3A
 Ni11 166.9A
 Ni10 159.0A
 Ni11 173.6A
 Ni10 317.1A
 Ni10 295.2A
 Ni10 153.3A
 Ni10 159.0A
 Ni10 153.3A
 Ni10 159.0A
 Ni11 1.634A
 Ni11 1.630A
 Ni11 1.461A
 Ni11 1.460A
 Ni12 100.4A
 Ni13 100.4A
 Ni12 87.93A
 Ni13 87.93A
 Ni12 12.02A
 Ni13 11.90A
 Ni12 11.99A
 Ni13 11.90A
 Ni11 14.46A
 Ni12 14.28A
 Ni13 14.13A
 Ni11 12.77A
 Ni12 12.31A
 Ni13 11.85A
 Ni11 14.76A
 Ni12 14.57A
 Ni13 14.42A
 Ni11 13.00A
 Ni12 12.53A
 Ni13 12.05A
 Ni11 317.1A
 Ni12 315.5A
 Ni13 302.4A
 Ni14 317.9A
 Ni11 295.2A
 Ni12 293.8A
 Ni13 302.4A
 Ni14 317.9A
 Ni11 166.9A
 Ni12 124.9A
 Ni13 97.32A
 Ni14 77.78A
 Ni11 173.6A
 Ni12 128.6A
 Ni13 97.32A
 Ni14 77.78A
 Ni11 99.59A
 Ni11 87.31A
 Ni11 12.14A
 Ni11 12.11A
 Ni12 315.5A
 Ni12 293.8A
 Ni11 166.9A
 Ni12 124.9A
 Ni11 173.6A
 Ni12 128.6A
 Ni11 14.46A
 Ni11 12.77A
 Ni11 317.1A
 Ni12 315.5A
 Ni11 295.2A
 Ni12 293.8A
 Ni11 166.9A
 Ni12 124.9A
 Ni11 173.6A
 Ni12 128.6A
 Ni11 14.76A
 Ni11 13.00A
 Ni11 317.1A
 Ni12 315.5A
 Ni11 295.2A
 Ni12 293.8A
 Ni11 166.9A
 Ni12 124.9A
 Ni11 173.6A
 Ni12 128.6A
 Ni11 317.1A
 Ni11 295.2A
 Ni11 166.9A
 Ni11 173.6A
 Ni11 166.9A
 Ni11 173.6A
 Ni12 1.631A
 Ni12 1.627A
 Ni12 1.457A
 Ni12 1.456A
 Ni13 100.4A
 Ni14 101.2A
 Ni13 87.93A
 Ni14 88.56A
 Ni13 11.90A
 Ni14 11.82A
 Ni13 11.90A
 Ni14 11.82A
 Ni12 14.28A
 Ni13 14.13A
 Ni14 13.97A
 Ni12 14.57A
 Ni13 14.42A
 Ni14 14.25A
 Ni12 315.5A
 Ni13 302.4A
 Ni14 317.9A
 Ni15 442.8A
 Ni12 293.8A
 Ni13 302.4A
 Ni14 317.9A
 Ni15 442.8A
 Ni12 100.4A
 Ni12 87.93A
 Ni12 12.02A
 Ni12 11.99A
 Ni13 302.4A
 Ni13 302.4A
 Ni12 14.28A
 Ni12 315.5A
 Ni13 302.4A
 Ni12 293.8A
 Ni13 302.4A
 Ni12 14.57A
 Ni12 315.5A
 Ni13 302.4A
 Ni12 293.8A
 Ni13 302.4A
 Ni12 315.5A
 Ni12 293.8A
 Ni13 1.627A
 Ni13 1.624A
 Ni13 1.452A
 Ni13 1.452A
 Ni14 101.2A
 Ni15 102.9A
 Ni14 88.56A
 Ni15 89.84A
 Ni14 11.82A
 Ni15 11.90A
 Ni14 11.82A
 Ni15 11.90A
 Ni13 14.13A
 Ni14 13.97A
 Ni15 13.88A
 Ni13 14.42A
 Ni14 14.25A
 Ni15 14.15A
 Ni13 302.4A
 Ni14 317.9A
 Ni15 442.8A
 Ni16 413.3A
 Ni13 302.4A
 Ni14 317.9A
 Ni15 442.8A
 Ni16 193.7A
 Ni13 100.4A
 Ni13 87.93A
 Ni13 11.90A
 Ni13 11.90A
 Ni14 317.9A
 Ni14 317.9A
 Ni13 14.13A
 Ni13 302.4A
 Ni14 317.9A
 Ni13 302.4A
 Ni14 317.9A
 Ni13 14.42A
 Ni13 302.4A
 Ni14 317.9A
 Ni13 302.4A
 Ni14 317.9A
 Ni13 302.4A
 Ni13 302.4A
 Ni14 1.624A
 Ni14 1.621A
 Ni14 1.449A
 Ni14 1.449A
 Ni15 102.9A
 Ni16 104.6A
 Ni15 89.84A
 Ni16 91.16A
 Ni15 11.90A
 Ni16 11.84A
 Ni15 11.90A
 Ni16 11.47A
 Ni14 13.97A
 Ni15 13.88A
 Ni16 13.80A
 Ni14 14.25A
 Ni15 14.15A
 Ni16 14.07A
 Ni14 317.9A
 Ni15 442.8A
 Ni16 413.3A
 Ni17 387.5A
 Ni14 317.9A
 Ni15 442.8A
 Ni16 193.7A
 Ni17 122.8A
 Ni14 101.2A
 Ni14 88.56A
 Ni14 11.82A
 Ni14 11.82A
 Ni15 442.8A
 Ni15 442.8A
 Ni14 13.97A
 Ni14 317.9A
 Ni15 442.8A
 Ni14 317.9A
 Ni15 442.8A
 Ni14 14.25A
 Ni14 317.9A
 Ni15 442.8A
 Ni14 317.9A
 Ni15 442.8A
 Ni14 317.9A
 Ni14 317.9A
 Ni15 1.621A
 Ni15 1.618A
 Ni15 1.447A
 Ni15 1.447A
 Ni16 104.6A
 Ni17 105.5A
 Ni16 91.16A
 Ni17 91.84A
 Ni16 11.84A
 Ni17 11.79A
 Ni16 11.47A
 Ni17 11.06A
 Ni15 13.88A
 Ni16 13.80A
 Ni17 13.74A
 Ni15 14.15A
 Ni16 14.07A
 Ni17 14.01A
 Ni15 442.8A
 Ni16 413.3A
 Ni17 387.5A
 Ni18 172.2A
 Ni15 442.8A
 Ni16 193.7A
 Ni17 122.8A
 Ni18 87.93A
 Ni15 102.9A
 Ni15 89.84A
 Ni15 11.90A
 Ni15 11.90A
 Ni15 14.15A
 Ni16 413.3A
 Ni16 193.7A
 Ni15 13.88A
 Ni15 442.8A
 Ni16 413.3A
 Ni15 442.8A
 Ni16 193.7A
 Ni15 14.15A
 Ni15 442.8A
 Ni16 413.3A
 Ni15 442.8A
 Ni16 193.7A
 Ni15 442.8A
 Ni15 442.8A
 Ni16 1.618A
 Ni16 1.615A
 Ni16 1.444A
 Ni17 105.5A
 Ni18 106.4A
 Ni17 91.84A
 Ni18 92.53A
 Ni17 11.79A
 Ni18 11.34A
 Ni16 13.80A
 Ni17 13.74A
 Ni18 13.71A
 Ni16 14.07A
 Ni17 14.01A
 Ni18 13.98A
 Ni16 413.3A
 Ni17 387.5A
 Ni18 172.2A
 Ni16 104.6A
 Ni16 91.16A
 Ni16 11.84A
 Ni16 14.07A
 Ni16 413.3A
 Ni17 387.5A
 Ni16 13.80A
 Ni16 413.3A
 Ni17 387.5A
 Ni16 14.07A
 Ni16 413.3A
 Ni17 387.5A
 Ni16 413.3A
 Ni17 1.615A
 Ni17 1.612A
 Ni17 1.440A
 Ni18 106.4A
 Ni19 107.3A
 Ni18 92.53A
 Ni19 93.22A
 Ni18 11.34A
 Ni19 10.93A
 Ni17 13.74A
 Ni18 13.71A
 Ni19 13.63A
 Ni17 14.01A
 Ni18 13.98A
 Ni19 13.90A
 Ni17 387.5A
 Ni18 172.2A
 Ni19 113.7A
 Ni17 105.5A
 Ni17 91.84A
 Ni17 11.79A
 Ni17 13.74A
 Ni17 14.01A
 Ni17 387.5A
 Ni18 172.2A
 Ni17 13.74A
 Ni17 387.5A
 Ni18 172.2A
 Ni17 14.01A
 Ni17 387.5A
 Ni18 172.2A
 Ni17 387.5A
 Ni18 1.613A
 Ni18 1.609A
 Ni19 107.3A
 Ni20 95.01A
 Ni19 93.22A
 Ni20 83.77A
 Ni18 13.71A
 Ni19 13.63A
 Ni18 13.98A
 Ni19 13.90A
 Ni18 106.4A
 Ni18 92.53A
 Ni18 13.71A
 Ni18 13.98A
 Ni18 13.71A
 Ni18 13.98A
 Ni19 1.610A
 Ni19 1.607A
 Ni20 95.01A
 Ni20 83.77A
 Ni19 13.63A
 Ni20 12.98A
 Ni19 13.90A
 Ni20 13.22A
 Ni19 107.3A
 Ni19 93.22A
 Ni19 13.63A
 Ni19 13.90A
 Ni19 13.63A
 Ni19 13.90A
 Ni20 1.608A
 Ni20 1.604A
 Ni21 97.63A
 Ni21 97.63A
 Ni20 95.01A
 Ni20 83.77A
 Ni21 1.603A
 Ni21 1.603A
 Ni22 121.6A
 Ni22 121.6A
 Ni21 97.63A
 Ni21 97.63A
 Ni22 1.603A
 Ni22 1.603A
 Ni23 281.8A
 Ni23 281.8A
 Ni22 121.6A
 Ni22 121.6A
 Ni23 1.610A
 Ni23 1.610A
 Ni24 275.5A
 Ni24 76.53A
 Ni23 281.8A
 Ni23 281.8A
 Ni24 1.612A
 Ni25 263.8A
 Ni24 275.5A
 Ni25 1.615A
 Ni26 75.60A
 Ni25 263.8A
 Cu 2 1.544A
 Cu 2 1.541A
 Cu 2 1.393A
 Cu 2 1.392A
 Cu 3 12.08A
 Cu 3 12.04A
 Cu 4 11.93A
 Cu 2 14.92A
 Cu 3 14.72A
 Cu 4 14.53A
 Cu 5 14.35A
 Cu 2 13.09A
 Cu 3 12.72A
 Cu 4 12.46A
 Cu 5 12.25A
 Cu 6 12.08A
 Cu 7 11.92A
 Cu 8 11.90A
 Cu 2 15.29A
 Cu 3 15.08A
 Cu 4 14.89A
 Cu 5 14.69A
 Cu 6 14.50A
 Cu 2 13.36A
 Cu 3 12.99A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 6 12.32A
 Cu 7 12.16A
 Cu 2 13.36A
 Cu 3 12.99A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 6 12.32A
 Cu 7 12.16A
 Cu 8 12.13A
 Cu 9 291.0A
 Cu 9 269.5A
 Cu 8 123.5A
 Cu 9 123.5A
 Cu10 132.7A
 Cu 7 115.9A
 Cu 8 127.8A
 Cu 9 127.8A
 Cu10 137.8A
 Cu 7 115.9A
 Cu 8 127.8A
 Cu 9 99.99A
 Cu10 82.66A
 Cu 2 12.16A
 Cu 2 12.12A
 Cu 3 14.72A
 Cu 4 14.53A
 Cu 5 14.35A
 Cu 3 12.72A
 Cu 4 12.46A
 Cu 5 12.25A
 Cu 3 15.08A
 Cu 4 14.89A
 Cu 5 14.69A
 Cu 3 12.99A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 3 12.99A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 8 123.5A
 Cu 7 115.9A
 Cu 8 127.8A
 Cu 7 115.9A
 Cu 8 127.8A
 Cu 2 14.92A
 Cu 2 13.09A
 Cu 2 15.29A
 Cu 2 13.36A
 Cu 2 13.36A
 Cu 3 144.7A
 Cu 2 170.1A
 Cu 2 178.1A
 Cu 3 1.542A
 Cu 3 1.538A
 Cu 3 1.389A
 Cu 3 1.389A
 Cu 4 11.97A
 Cu 5 11.86A
 Cu 4 11.93A
 Cu 5 11.82A
 Cu 3 14.72A
 Cu 4 14.53A
 Cu 5 14.35A
 Cu 6 14.17A
 Cu 7 13.99A
 Cu 3 12.72A
 Cu 4 12.46A
 Cu 5 12.25A
 Cu 6 12.08A
 Cu 7 11.92A
 Cu 8 11.90A
 Cu 3 15.08A
 Cu 4 14.89A
 Cu 5 14.69A
 Cu 6 14.50A
 Cu 7 14.32A
 Cu 3 12.99A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 6 12.32A
 Cu 7 12.16A
 Cu 3 12.99A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 6 12.32A
 Cu 7 12.16A
 Cu 8 12.13A
 Cu 9 291.0A
 Cu 9 269.5A
 Cu 8 123.5A
 Cu 9 123.5A
 Cu10 132.7A
 Cu 7 115.9A
 Cu 8 127.8A
 Cu 9 127.8A
 Cu 7 115.9A
 Cu 8 127.8A
 Cu 9 99.99A
 Cu10 82.66A
 Cu 3 12.08A
 Cu 3 12.04A
 Cu 4 14.53A
 Cu 5 14.35A
 Cu 4 12.46A
 Cu 5 12.25A
 Cu 4 14.89A
 Cu 5 14.69A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 7 115.9A
 Cu 7 115.9A
 Cu 3 14.72A
 Cu 3 12.72A
 Cu 3 15.08A
 Cu 3 12.99A
 Cu 3 12.99A
 Cu 4 130.2A
 Cu 4 130.2A
 Cu 3 139.3A
 Cu 3 144.7A
 Cu 4 1.539A
 Cu 4 1.536A
 Cu 4 1.385A
 Cu 4 1.385A
 Cu 5 11.86A
 Cu 6 11.75A
 Cu 5 11.82A
 Cu 6 11.71A
 Cu 4 14.53A
 Cu 5 14.35A
 Cu 6 14.17A
 Cu 7 13.99A
 Cu 4 12.46A
 Cu 5 12.25A
 Cu 6 12.08A
 Cu 7 11.92A
 Cu 8 11.90A
 Cu 4 14.89A
 Cu 5 14.69A
 Cu 6 14.50A
 Cu 7 14.32A
 Cu 8 14.12A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 6 12.32A
 Cu 7 12.16A
 Cu 8 12.13A
 Cu 4 12.71A
 Cu 5 12.50A
 Cu 6 12.32A
 Cu 7 12.16A
 Cu 8 12.13A
 Cu 9 291.0A
 Cu 9 269.5A
 Cu 8 123.5A
 Cu 9 123.5A
 Cu10 132.7A
 Cu 7 115.9A
 Cu 8 127.8A
 Cu 9 127.8A
 Cu10 137.8A
 Cu11 147.6A
 Cu 7 115.9A
 Cu 8 127.8A
 Cu 9 99.99A
 Cu10 82.66A
 Cu 4 77.98A
 Cu 4 11.97A
 Cu 4 11.93A
 Cu 5 14.35A
 Cu 5 12.25A
 Cu 5 14.69A
 Cu 6 14.50A
 Cu 5 12.50A
 Cu 6 12.32A
 Cu 5 12.50A
 Cu 6 12.32A
 Cu 7 263.8A
 Cu 8 123.5A
 Cu 7 115.9A
 Cu 8 127.8A
 Cu 6 119.1A
